alg,seed,train,test,"theta [d1, t1, a1,  d2, t2, a2, shift]",pop_size,gens,time(seconds)
CAB,39,-11933.032282996826,-2323.4107217565656,"[6.435420858619717, 1.0527190995239615, 0.2717591670807451, 167.11963162422282, 1.647294700275105, 0.44109491804230866, 5.812572377542463, 2.2140504708135613]",50,40,7.84
CAB,41,-8677.38679066288,-1313.959342565868,"[33.22771194293954, 2.4116969781908435, 0.40536365843948075, 70.91801212383753, 2.3576077814802536, 0.21240256580605094, 3.578827570545709, 5.067130166760254]",50,40,7.64
CAB,38,-19609.435011317724,-3557.250559295338,"[5.961705825326542, 0.7848152082731046, 0.48549576053183663, 111.18938059487883, 2.339588828350258, 0.4469886361442694, 3.6594281877244432, 4.505525664977339]",50,40,8.08
CAB,43,-7455.6075382193785,-1366.553670862099,"[48.14558314693939, 1.8740000440513316, 0.4943288560709779, 57.93113272856256, 2.400354369928454, 0.25956336913978995, 3.770885066767929, 4.85477922252408]",50,40,7.26
CAB,40,-11560.434512770837,-2084.3004864394547,"[7.48441254928516, 2.016889005448041, 0.3610242103077615, 63.82878411848859, 2.13719183501655, 0.39825603749496963, 3.8480745723496828, 2.6103376385152037]",50,40,8.04
CAB,44,-5410.256333417777,-963.1697632857463,"[26.508833547210862, 0.4486083001447138, 0.18697273979019507, 39.6115174326294, 0.6802172384169277, 0.37677019157633806, 5.34407277035842, 4.91632818153532]",50,40,7.43
CAB,42,-3004.3838336676085,-1269.621916627684,"[24.653605238792878, 2.4803631748653374, 0.37767818647797335, 76.21670870165137, 2.490871233895675, 0.3968773669042771, 2.3084771637059758, 1.700414471582799]",50,40,8.13
CAB,45,-8810.404087915824,-1822.3749951881214,"[30.818322383199448, 1.6751551744303959, 0.32503566810873263, 166.08291761122717, 1.5486898170401469, 0.4258079918384138, 4.7892148461872965, 3.566051377560988]",50,40,7.5
CAB,46,-10331.788916173413,-1703.7625951966163,"[28.260023492485026, 1.5995992633701672, 0.4946279935613659, 108.8026769211129, 2.281796874248697, 0.46818027885431746, 4.6352214487225805, 5.179724194678216]",50,40,7.46
CAB,47,-16247.952749516957,-4108.058720551443,"[20.70678419833945, 2.4658210487291625, 0.46736914450332046, 107.90134137791695, 2.3579005213855737, 0.5, 5.664043307022053, 4.971886331778282]",50,40,7.36
CAB,48,-5774.332799727088,-2069.1582296475767,"[19.912800264594875, 2.4202902974356713, 0.2724696498005925, 94.95261444257024, 1.767283490750459, 0.4996988427095291, 2.550446964510579, 4.422476626719878]",50,40,7.39
