alg,seed,fitness,theta,gens,stalled_gens,time_sec,pop_size,r_repulsion,r_orientation,r_attraction,alpha,beta
CAB,4,0.7901230912770107,"[0.15949531510574327, -0.09501612789588797, -0.006851022458933395, 0.12400275330640712, -0.032988798435523416, 0.05085250148183825]",50,1,6.38,100,0.3,1.2,2.0,0.13,0.07
CAB,0,0.1544255373995047,"[0.016775998256846433, -0.06005395905177262, -0.022509804266768282, -0.01614435276409487, -0.008695957169564335, 0.006343466991665972]",50,5,6.18,100,0.3,1.2,2.0,0.16,0.03
CAB,1,0.21733918172639877,"[0.01901162745639176, -0.07183390143184654, -0.04312202544753047, 0.025139189675044755, -0.010092126898853696, -0.0014419878217110617]",50,5,6.17,100,0.3,1.2,2.0,0.16,0.03
CAB,2,0.16161769093963274,"[0.028526066220335388, 0.05326726117255839, -0.013634506439809894, 0.03411122957370978, -0.010918827007938323, -0.0003390997502693248]",50,7,6.22,100,0.3,1.2,2.0,0.16,0.03
CAB,3,4.470374334461425,"[2.042022321710111, -1.0466523448346639, 0.04399749125422973, -1.0157043393894725, 0.814168197291435, 1.0510667804666072]",18,10,2.36,100,0.3,1.2,2.0,0.16,0.03
CAB,4,0.39255916215007547,"[-0.06245831683819026, -0.06297519641498434, -0.058690939275442555, 0.05487858345394969, 0.0707550457322303, 0.010082640436273044]",50,1,6.23,100,0.3,1.2,2.0,0.16,0.03
CAB,0,0.16605890647185406,"[0.004361842492361795, 0.025512367747886705, 0.05254182241595659, 0.013922521156563152, 0.041301687165177126, 0.003592252585045679]",50,1,6.18,100,0.3,1.2,2.0,0.16,0.07
CAB,1,0.22513595780366957,"[0.057199888285496034, -0.05933445898859838, 0.010767857339484899, 0.03311684144858495, 0.01501825384757527, -0.01788603272119737]",50,4,6.16,100,0.3,1.2,2.0,0.16,0.07
CAB,2,0.21265715878418634,"[-0.01426069966690242, -0.005247365226226687, -0.03943637724098144, 0.004271462361921181, 0.028809523641705023, 0.07224236272624396]",50,0,6.23,100,0.3,1.2,2.0,0.16,0.07
CAB,3,4.294860478164644,"[2.0415119110776, -0.9963128084617957, 0.018922583494543687, -1.0034798928046984, 0.8689374139705229, 1.037490643487059]",18,10,2.36,100,0.3,1.2,2.0,0.16,0.07
CAB,4,0.1551155298697151,"[-0.028056641828340542, -0.02709286304015486, 0.008580482067241803, -0.01800664118367977, 0.04119959604455155, 0.03431006141797402]",50,2,6.2,100,0.3,1.2,2.0,0.16,0.07
CAB,0,1.601820773288129,"[-0.006631381434475432, 0.0009468435790567272, 0.7939544699789822, 0.027474238524918853, 0.04911055780992792, -0.02996749306829269]",50,4,6.47,100,0.5,1.0,1.5,0.13,0.03
CAB,1,1.77837278956919,"[0.08284411862231154, 0.10480172930024509, 0.08826567231950572, 0.003040376453634517, -0.8623024995634673, 0.06868699290841729]",50,1,6.43,100,0.5,1.0,1.5,0.13,0.03
CAB,2,1.4356484326313397,"[0.04368819444244555, -0.07504991039285529, -0.0021962753179742417, 0.06516477824282461, 0.16365965029240886, 0.3253283776966285]",50,0,6.48,100,0.5,1.0,1.5,0.13,0.03
CAB,3,4.314100016307904,"[1.9441169791320532, -1.0858309011972458, 0.08939924379211296, -1.0106311072808056, 0.9048856591617178, 0.9362701045142032]",27,10,3.53,100,0.5,1.0,1.5,0.13,0.03
CAB,4,2.3434694187679637,"[0.9300367787213049, 0.053666066677460614, -0.16099018587960606, 0.009859160409755763, 0.24353837365111797, 0.16300659565882689]",50,5,6.51,100,0.5,1.0,1.5,0.13,0.03
CAB,0,1.663089357876459,"[0.0034555863880120635, -0.02982415021223696, 0.7517652833016054, 0.06430315906803369, 0.0296111646719205, 0.03333627135975262]",50,1,6.45,100,0.5,1.0,1.5,0.13,0.07
CAB,1,1.481674084270637,"[-0.22931763788375714, 0.14170578282574356, -0.14631834123384366, 0.1511319900052957, -0.12688433272685734, -0.039393085485493376]",50,1,6.43,100,0.5,1.0,1.5,0.13,0.07
CAB,2,1.6501769205943835,"[0.01611445294961414, 0.2678341383123677, -0.07309339778070019, -0.13746040021027853, -0.18325783852070238, 0.1830683848216604]",50,2,6.5,100,0.5,1.0,1.5,0.13,0.07
CAB,3,4.246476912002397,"[2.0442923752976725, -1.0331509444541371, 0.015487964353818651, -1.0363620831491465, 0.9304542176259197, 0.9931981807889398]",20,10,2.63,100,0.5,1.0,1.5,0.13,0.07
CAB,4,1.6509744716448727,"[0.41036196556194954, 0.13732102753015835, -0.09309003614746758, 0.02867929632954483, 0.08078639361370242, 0.009714717156800043]",50,2,6.49,100,0.5,1.0,1.5,0.13,0.07
CAB,0,0.18756496514165777,"[-0.015232033626095907, 0.03641243920642734, -0.05355553008826849, -0.03985341697219055, -0.020679837858806064, 0.003910068453495397]",50,2,6.3,100,0.5,1.0,1.5,0.16,0.03
CAB,1,1.1715887571346433,"[0.2966856384623777, 0.03076920933823689, -0.04462210035044302, 0.10538179913163122, -0.003094630669722173, -0.0614180901447556]",50,1,6.23,100,0.5,1.0,1.5,0.16,0.03
CAB,2,0.4964791558829522,"[0.03632473739549551, 0.027095915877460772, 0.002741615571587065, -0.12889255096939234, -0.07648395818230938, -0.055155322515540506]",50,2,6.37,100,0.5,1.0,1.5,0.16,0.03
CAB,3,4.304877390173086,"[2.024795630318273, -1.0463828094536047, -0.0013343431463956053, -1.0778054802115993, 0.9264958970122117, 1.0160770707181648]",22,10,2.88,100,0.5,1.0,1.5,0.16,0.03
CAB,4,1.5464214227851802,"[0.8779486655189508, -0.024498825428670018, 0.009767135446619628, 0.014156368338354638, -0.022594902563899493, 0.052871624046543386]",50,3,6.35,100,0.5,1.0,1.5,0.16,0.03
CAB,0,0.9320482459875845,"[0.006168819239518383, 0.13750294226952206, -0.05211186296589658, -0.016958107126591307, -0.10042858239602877, 0.1914395204352351]",50,3,6.34,100,0.5,1.0,1.5,0.16,0.07
CAB,1,0.23662260834924398,"[-0.036196453218840546, -0.04023207056715156, 0.0370499000409015, 0.019732540022475615, -0.06722154641972639, -0.003044181546275962]",50,1,6.28,100,0.5,1.0,1.5,0.16,0.07
CAB,2,0.19170578704447694,"[0.002735652438086142, 0.05256857375307428, -0.040334463916605515, -0.012130147802431018, -0.03669092506477339, 0.028050643673384303]",50,2,6.3,100,0.5,1.0,1.5,0.16,0.07
CAB,3,4.232872755237597,"[2.0430689751504274, -1.0214831930325874, 0.007373090279733933, -1.0430958143638016, 0.9638100077606653, 1.0117295276304272]",20,10,2.69,100,0.5,1.0,1.5,0.16,0.07
CAB,4,0.34703361117401643,"[0.10229904527371596, -0.004985006698442936, -0.038444501226719996, -0.03219833645421787, 0.05426521045134017, 0.02053587194287533]",50,3,6.34,100,0.5,1.0,1.5,0.16,0.07
CAB,0,0.2187132526138993,"[0.023528587046867406, 0.06558988468783583, -0.020717852249441202, -0.048461346314859315, -0.005450299586527199, -0.022852773222870326]",50,1,6.41,100,0.5,1.0,2.0,0.13,0.03
CAB,1,0.5336169670869357,"[0.11502848230859815, -0.033531568476865115, 0.032541848718086006, -0.07610757069833363, -0.05136404199325697, 0.0804907684187026]",50,3,6.33,100,0.5,1.0,2.0,0.13,0.03
CAB,2,0.3238716332542819,"[0.029242883233589624, -0.01169456544786531, -0.07806941747205608, 0.07836137270908464, -0.008748827545273062, 0.03796823857216434]",50,1,6.41,100,0.5,1.0,2.0,0.13,0.03
CAB,3,4.3473708700646405,"[2.0239999727088467, -1.0800445126142881, 0.019261811733558187, -1.0552756594978887, 0.8986590696944237, 1.011867601054195]",20,10,2.62,100,0.5,1.0,2.0,0.13,0.03
CAB,4,0.9708605339804426,"[0.0035896169475623067, 0.15894731398568918, -0.07289172622881429, 0.0038269517954777274, 0.18241934540799612, 0.09325464444340587]",50,1,6.41,100,0.5,1.0,2.0,0.13,0.03
CAB,0,0.5360827455814001,"[0.03638960053373318, -0.009124921707842635, 0.03832026866795246, 0.007852676763068058, -0.16928753586857037, -0.007504506688375176]",50,0,6.34,100,0.5,1.0,2.0,0.13,0.07
CAB,1,3.81869054769577,"[-1.8112003901853229, 0.0684402981356348, -0.01974890466952748, -0.007893998205002827, -0.9880816397275385, 0.839072090448771]",23,10,3.02,100,0.5,1.0,2.0,0.13,0.07
CAB,2,0.19245573240688119,"[0.04906095310870555, 0.025251760392575553, 0.015908486338539835, -0.028353756296736518, -0.0493059674703939, -0.013625774468777233]",50,0,6.35,100,0.5,1.0,2.0,0.13,0.07
CAB,3,4.246476912002397,"[2.0442923752976725, -1.0331509444541371, 0.015487964353818651, -1.0363620831491465, 0.9304542176259197, 0.9931981807889398]",20,10,2.62,100,0.5,1.0,2.0,0.13,0.07
CAB,4,1.8636021976470585,"[0.9101963198774972, 0.025217043097991044, 0.09848633758744707, -0.07643206917864963, 0.10483225508768024, 0.12019266721878116]",50,1,6.42,100,0.5,1.0,2.0,0.13,0.07
CAB,0,0.19544434219907147,"[0.06841072870425224, -0.0029540323085844753, -0.04414740077095784, -0.01609578683801377, 4.12351064821917e-05, -0.0015137268094062217]",50,6,6.16,100,0.5,1.0,2.0,0.16,0.03
CAB,1,0.16391875070157313,"[0.020934726366520814, 0.06293983684788289, 0.016316144158496627, 0.017143777231656943, -0.00985452140572991, 0.013646085689338342]",50,5,6.15,100,0.5,1.0,2.0,0.16,0.03
CAB,2,1.5551697128344242,"[-0.03494151991048802, 0.051372247560221636, 0.011240972281187887, -0.8567867320459791, 0.011458785542848637, -0.0013555171355051666]",50,2,6.17,100,0.5,1.0,2.0,0.16,0.03
CAB,3,4.470374334461425,"[2.042022321710111, -1.0466523448346639, 0.04399749125422973, -1.0157043393894725, 0.814168197291435, 1.0510667804666072]",18,10,2.36,100,0.5,1.0,2.0,0.16,0.03
CAB,4,0.12679792648406307,"[0.0006842029349723106, 0.005695736005507147, -0.020416698626581877, 0.0441065924645985, 0.025423886940410406, 0.020819147915005026]",50,1,6.24,100,0.5,1.0,2.0,0.16,0.03
CAB,0,0.09480365864230622,"[0.011683967611278719, 0.02330116282204702, 0.001310487737784638, 0.01082415387038978, -0.0032899196306750145, -0.03668523787980304]",50,10,6.14,100,0.5,1.0,2.0,0.16,0.07
CAB,1,0.6062341593637339,"[-0.06277512715098912, 0.050310861125130446, -0.015753308014036273, 0.036381092695593545, -0.10334737588643644, -0.13356814287999708]",50,1,6.16,100,0.5,1.0,2.0,0.16,0.07
CAB,2,0.0896170753159109,"[0.02104553631056159, 0.009455308915811212, 0.023498667128846823, 0.026400171363893932, -0.004182650244396468, 0.012704624491750435]",50,0,6.16,100,0.5,1.0,2.0,0.16,0.07
CAB,3,4.294860478164644,"[2.0415119110776, -0.9963128084617957, 0.018922583494543687, -1.0034798928046984, 0.8689374139705229, 1.037490643487059]",18,10,2.35,100,0.5,1.0,2.0,0.16,0.07
CAB,4,0.11131329375398069,"[-0.012439898493224251, 0.021830628145693053, 0.019524390501750765, 0.04138359448679426, -0.008999760863927612, 0.0021671503221948976]",50,1,6.22,100,0.5,1.0,2.0,0.16,0.07
CAB,0,0.3635425330742774,"[-0.018305108697821863, 0.07099706384420565, -0.06369636424356945, 0.07178910325042992, -0.030641016874223763, -0.0433537242446571]",50,0,6.43,100,0.5,1.2,1.5,0.13,0.03
CAB,1,1.6823946395366574,"[0.025825684232240742, 0.05084493967290883, 0.014008846719289161, 0.12463614710933436, -0.03307375327508465, 0.918251089726669]",50,1,6.46,100,0.5,1.2,1.5,0.13,0.03
CAB,2,1.4477531309097,"[0.1274505997051149, 0.18357310107691288, -0.029140862110015556, -0.23596433016872942, -0.03384256099685544, 0.15598332195003206]",50,0,6.47,100,0.5,1.2,1.5,0.13,0.03
CAB,3,4.314100016307904,"[1.9441169791320532, -1.0858309011972458, 0.08939924379211296, -1.0106311072808056, 0.9048856591617178, 0.9362701045142032]",27,10,3.55,100,0.5,1.2,1.5,0.13,0.03
CAB,4,1.504268769967514,"[0.1686519625650872, 0.07571368498174874, 0.11232614909977617, -0.29792832153295457, -0.03424085345501214, -0.1006290155883194]",50,2,6.47,100,0.5,1.2,1.5,0.13,0.03
CAB,0,0.40889068612269996,"[0.003031156063571007, -0.020055022255949802, 0.08327753132057744, -0.03780736709044247, -0.10852081098319123, -0.015948775619620707]",50,0,6.4,100,0.5,1.2,1.5,0.13,0.07
CAB,1,0.18871622657385645,"[-0.006187004921390477, -0.031089877879476847, -0.026005852451953852, 0.021637029752734717, 0.020655016952627073, -0.0628456126742185]",50,0,6.43,100,0.5,1.2,1.5,0.13,0.07
CAB,2,1.120389975005104,"[0.06708963717595544, 0.20070770216065653, -0.11056886566362503, 0.09800828024745559, 0.14458683907181324, 0.03643120540406863]",50,0,6.46,100,0.5,1.2,1.5,0.13,0.07
CAB,3,4.246476912002397,"[2.0442923752976725, -1.0331509444541371, 0.015487964353818651, -1.0363620831491465, 0.9304542176259197, 0.9931981807889398]",20,10,2.62,100,0.5,1.2,1.5,0.13,0.07
CAB,4,1.4767879190136282,"[0.11074875905316495, -0.016540550159261317, 0.04915680656388356, 0.37621210227583735, 0.09181181229449722, 0.018681393259416]",50,0,6.48,100,0.5,1.2,1.5,0.13,0.07
CAB,0,0.1046459539440332,"[0.01682995714778983, 0.003416539286595662, -0.033703040543821235, 0.012599109698186624, 0.03059651792875613, -0.0035691876804446504]",50,1,6.21,100,0.5,1.2,1.5,0.16,0.03
CAB,1,1.5175564755900202,"[0.025669488248443464, -0.013869659411687562, 0.013508748370755747, 0.016329443686172528, -0.9040905125256946, -0.018874302108917086]",50,3,6.19,100,0.5,1.2,1.5,0.16,0.03
CAB,2,0.3109748167680064,"[0.07575527171308676, 0.03678628172340748, 0.04513728210974235, -0.021638824079370622, 0.033279220927026607, 0.056102334302225235]",50,0,6.28,100,0.5,1.2,1.5,0.16,0.03
CAB,3,4.304877390173086,"[2.024795630318273, -1.0463828094536047, -0.0013343431463956053, -1.0778054802115993, 0.9264958970122117, 1.0160770707181648]",22,10,2.87,100,0.5,1.2,1.5,0.16,0.03
CAB,4,2.0557541801466894,"[0.05483317732285108, 0.0215733858320362, -0.645589960844719, -0.004353329372968947, 0.13349452599719236, 0.18724083095435795]",50,6,6.32,100,0.5,1.2,1.5,0.16,0.03
CAB,0,0.07038373042910395,"[0.01638195235187352, 0.007661060614547351, 0.016433970778562495, 0.019071422214278377, -0.014056601047698687, -0.011899191726899017]",50,7,6.22,100,0.5,1.2,1.5,0.16,0.07
CAB,1,1.400650053872202,"[-0.024399001493490727, -0.02955160775968267, -0.16666759050805582, -0.04469267609110967, -0.3289231461221977, -0.04267231665459914]",50,1,6.23,100,0.5,1.2,1.5,0.16,0.07
CAB,2,0.207742363407331,"[0.0037284731267038197, -0.033647574696144156, -0.020798853712586003, 0.027412721042250277, -0.04577609479410617, -0.05596125517838992]",50,1,6.27,100,0.5,1.2,1.5,0.16,0.07
CAB,3,4.232872755237597,"[2.0430689751504274, -1.0214831930325874, 0.007373090279733933, -1.0430958143638016, 0.9638100077606653, 1.0117295276304272]",20,10,2.62,100,0.5,1.2,1.5,0.16,0.07
CAB,4,0.23912158514599868,"[-0.07452033922397194, -0.004218501503185115, -0.03580419877741953, -0.03103291690956016, 0.032615273745618414, -0.02232935802849516]",50,0,6.29,100,0.5,1.2,1.5,0.16,0.07
CAB,0,0.14445003404443968,"[-0.01372847461384898, 0.022674302473779332, 0.024138873131470357, -0.026149391582524197, 0.004989409891408674, -0.047851137376306224]",50,3,6.32,100,0.5,1.2,2.0,0.13,0.03
CAB,1,4.394838492324826,"[-1.9807540620304385, 0.24052933945413227, 0.23575964067661961, 0.06791179573446338, -0.9837558986775095, 0.8965006483836477]",23,10,3.01,100,0.5,1.2,2.0,0.13,0.03
CAB,2,1.774559033007613,"[0.7137807345334627, -0.010818493626719904, -0.0051569712906057615, -0.1249603757517958, -0.04340275108335298, -0.014702755053744637]",50,0,6.36,100,0.5,1.2,2.0,0.13,0.03
CAB,3,4.3473708700646405,"[2.0239999727088467, -1.0800445126142881, 0.019261811733558187, -1.0552756594978887, 0.8986590696944237, 1.011867601054195]",20,10,2.62,100,0.5,1.2,2.0,0.13,0.03
CAB,4,2.1853795720814984,"[0.06654836796767542, -0.007735922590067949, 0.05552470728736077, 0.11609141317272831, 1.0907577418090375, 0.17006927071124675]",50,0,6.41,100,0.5,1.2,2.0,0.13,0.03
CAB,0,0.11195595827731042,"[0.016831675666466595, -0.019915477369564484, -0.013101991320590419, -0.03145393521641732, 0.014566796348647083, 0.02797436466544135]",50,0,6.31,100,0.5,1.2,2.0,0.13,0.07
CAB,1,3.8118797061508194,"[-1.8986135002409634, -0.05441371696208809, -0.15919878911350388, -0.0006203508464458218, -0.9590957358521732, 0.9435496598336531]",23,10,3.02,100,0.5,1.2,2.0,0.13,0.07
CAB,2,0.4122857845052903,"[0.10817835134223339, 0.020798152430197277, -0.02004046730588762, -0.08075687544132784, -0.03856430427687907, 0.022176520281694142]",50,1,6.37,100,0.5,1.2,2.0,0.13,0.07
CAB,3,4.246476912002397,"[2.0442923752976725, -1.0331509444541371, 0.015487964353818651, -1.0363620831491465, 0.9304542176259197, 0.9931981807889398]",20,10,2.64,100,0.5,1.2,2.0,0.13,0.07
CAB,4,1.5999552264127463,"[0.02664850172305152, 0.20870564860419072, 0.024795796391306066, 0.06881762949417458, 0.2938739008004441, -0.15949749044823616]",50,1,6.39,100,0.5,1.2,2.0,0.13,0.07
CAB,0,0.11128485634756702,"[0.033537652539597625, 0.026762265157282826, 0.015014467875634296, 0.026045650787297023, -0.0046109645502897265, -0.006506186512321087]",50,3,6.09,100,0.5,1.2,2.0,0.16,0.03
CAB,1,0.22325012595710847,"[-0.03396915676847477, 0.03430265416796701, 0.05432786971854524, 0.05255869189574735, 0.00223248170684082, 0.019613457272569662]",50,2,6.03,100,0.5,1.2,2.0,0.16,0.03
CAB,2,0.15902572127145165,"[-0.03734850531336534, 0.044685022209508776, 0.006238837322038639, -0.02984061422353273, -0.01885477058251242, -0.017626019917457873]",50,0,6.05,100,0.5,1.2,2.0,0.16,0.03
CAB,3,4.470374334461425,"[2.042022321710111, -1.0466523448346639, 0.04399749125422973, -1.0157043393894725, 0.814168197291435, 1.0510667804666072]",18,10,2.35,100,0.5,1.2,2.0,0.16,0.03
CAB,4,0.702249838730467,"[0.03966544931628957, 0.05848513221938497, -0.00792441939823187, 0.07024362033349899, -0.04864557557417595, 0.18396311707751778]",50,0,6.15,100,0.5,1.2,2.0,0.16,0.03
CAB,0,0.09634359497084377,"[-0.01531495518053337, -0.04293573007596832, 0.004612195412818532, 0.006568611158428035, 0.007300461915533105, 0.004391773434238579]",50,4,6.08,100,0.5,1.2,2.0,0.16,0.07
CAB,1,0.14251898630285398,"[-0.01567556425458505, -0.019219069056489915, 0.02438481304424996, 0.053391372314766816, -0.0008380967530740406, 0.011624323503695178]",50,0,6.09,100,0.5,1.2,2.0,0.16,0.07
CAB,2,0.1640961067169937,"[0.04119945486300019, -0.010503681451558812, 0.011849553872944188, -0.053281736475960795, -0.0026127158304280543, 0.021238345126334282]",50,2,6.1,100,0.5,1.2,2.0,0.16,0.07
CAB,3,4.294860478164644,"[2.0415119110776, -0.9963128084617957, 0.018922583494543687, -1.0034798928046984, 0.8689374139705229, 1.037490643487059]",18,10,2.36,100,0.5,1.2,2.0,0.16,0.07
CAB,4,0.14640046936087403,"[-0.0543951767940809, -0.0008940897053194841, 0.001152390186801043, -0.014986245693232116, -0.023535513722126374, 0.025312896948041185]",50,1,6.16,100,0.5,1.2,2.0,0.16,0.07
